1726,0.382|0.426|0.032|0.945|0.019|0.056|0.046|0.024|0.05|0.122|0.039|0.017|0.143|0.023|0.174|0.094|0.791|0.157|0.005|0.033|0.029|0.103|0.029|0.029|0.076|0.058|0.032|0.558|0.06|0.276|0.057|0.057|0.063|0.065,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1727,0.15|0.212|0.046|0.059|0.137|0.05|0.042|0.051|0.038|0.152|0.033|0.025|0.498|0.057|0.577|0.039|0.031|0.942|0.021|0.023|0.025|0.034|0.044|0.068|0.148|0.023|0.159|0.037|0.046|0.183|0.07|0.071|0.032|0.023,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1728,0.141|0.185|0.018|0.025|0.021|0.04|0.023|0.042|0.035|0.38|0.042|0.021|0.393|0.037|0.156|0.036|0.059|0.034|0.018|0.01|0.033|0.027|0.033|0.041|0.149|0.063|0.128|0.03|0.155|0.121|0.019|0.074|0.017|0.013,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1729,0.229|0.104|0.022|0.044|0.068|0.695|0.096|0.173|0.065|0.212|0.898|0.027|0.478|0.035|0.125|0.04|0.042|0.042|0.028|0.013|0.026|0.005|0.052|0.09|0.154|0.047|0.056|0.025|0.067|0.092|0.031|0.416|0.031|0.027,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
1730,0.15|0.135|0.03|0.129|0.091|0.067|0.043|0.072|0.035|0.195|0.074|0.16|0.479|0.031|0.197|0.041|0.195|0.052|0.014|0.326|0.033|0.044|0.069|0.041|0.239|0.419|0.256|0.045|0.092|0.117|0.033|0.104|0.026|0.089,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1731,0.449|0.17|0.165|0.021|0.056|0.044|0.03|0.042|0.921|0.178|0.115|0.012|0.102|0.037|0.748|0.061|0.049|0.137|0.01|0.03|0.093|0.019|0.047|0.023|0.115|0.071|0.03|0.181|0.194|0.182|0.053|0.031|0.022|0.05,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
1732,0.097|0.155|0.02|0.082|0.031|0.359|0.06|0.638|0.892|0.189|0.583|0.024|0.326|0.015|0.08|0.047|0.1|0.025|0.008|0.024|0.037|0.017|0.037|0.076|0.283|0.099|0.061|0.046|0.12|0.097|0.021|0.229|0.037|0.039,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|1.0|0.0|0.0
1733,0.104|0.109|0.021|0.053|0.018|0.074|0.035|0.037|0.075|0.176|0.083|0.019|0.42|0.041|0.116|0.039|0.142|0.102|0.014|0.009|0.041|0.019|0.023|0.046|0.333|0.054|0.049|0.039|0.06|0.126|0.028|0.097|0.018|0.014,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1734,0.071|0.072|0.024|0.058|0.069|0.315|0.041|0.06|0.072|0.536|0.06|0.07|0.437|0.093|0.644|0.055|0.044|0.337|0.069|0.016|0.026|0.014|0.035|0.136|0.204|0.081|0.616|0.02|0.062|0.116|0.032|0.113|0.016|0.02,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
1735,0.123|0.302|0.031|0.035|0.057|0.053|0.032|0.438|0.051|0.268|0.047|0.019|0.485|0.141|0.18|0.041|0.071|0.242|0.028|0.028|0.043|0.061|0.05|0.167|0.161|0.05|0.148|0.05|0.09|0.127|0.032|0.09|0.031|0.014,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1738,0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
1739,0.583|0.201|0.105|0.023|0.069|0.089|0.036|0.03|0.16|0.143|0.089|0.016|0.135|0.054|0.734|0.137|0.037|0.124|0.018|0.014|0.122|0.031|0.085|0.023|0.132|0.05|0.038|0.16|0.245|0.255|0.076|0.022|0.034|0.037,1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1740,0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5,1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1741,0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1742,0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
1743,0.074|0.073|0.04|0.039|0.004|0.068|0.036|0.03|0.037|0.146|0.038|0.884|0.114|0.016|0.092|0.012|0.024|0.014|0.045|0.009|0.02|0.011|0.009|0.01|0.07|0.012|0.062|0.018|0.036|0.078|0.033|0.075|0.004|0.007,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1744,0.939|0.493|0.039|0.068|0.018|0.049|0.032|0.047|0.125|0.135|0.062|0.009|0.146|0.024|0.277|0.151|0.076|0.151|0.012|0.016|0.069|0.037|0.028|0.043|0.086|0.056|0.017|0.09|0.074|0.571|0.297|0.169|0.028|0.017,1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1746,0.145|0.159|0.025|0.04|0.056|0.058|0.035|0.032|0.958|0.146|0.073|0.015|0.346|0.021|0.228|0.062|0.048|0.166|0.014|0.039|0.149|0.024|0.017|0.058|0.152|0.055|0.039|0.077|0.083|0.16|0.048|0.065|0.027|0.026,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
1747,0.111|0.111|0.032|0.139|0.107|0.077|0.031|0.111|0.676|0.154|0.147|0.051|0.422|0.049|0.19|0.04|0.05|0.069|0.01|0.144|0.026|0.014|0.034|0.05|0.169|0.06|0.074|0.037|0.067|0.16|0.032|0.142|0.714|0.012,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
1748,0.377|0.34|0.036|0.576|0.026|0.09|0.078|0.466|0.062|0.132|0.155|0.03|0.375|0.121|0.148|0.079|0.971|0.053|0.014|0.038|0.075|0.162|0.046|0.079|0.773|0.107|0.081|0.984|0.166|0.846|0.125|0.589|0.038|0.025,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
1749,0.225|0.153|0.033|0.111|0.072|0.107|0.051|0.124|0.126|0.216|0.265|0.044|0.833|0.056|0.823|0.097|0.054|0.356|0.04|0.021|0.025|0.011|0.043|0.03|0.223|0.093|0.416|0.06|0.076|0.338|0.056|0.091|0.031|0.022,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1750,0.31|0.482|0.101|0.032|0.03|0.057|0.03|0.033|0.081|0.177|0.043|0.012|0.174|0.07|0.872|0.065|0.029|0.161|0.015|0.013|0.043|0.023|0.071|0.017|0.088|0.025|0.042|0.571|0.119|0.52|0.59|0.038|0.023|0.032,0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
1752,0.962|0.366|0.029|0.067|0.034|0.049|0.176|0.044|0.072|0.131|0.158|0.015|0.166|0.028|0.185|0.144|0.063|0.094|0.019|0.01|0.044|0.022|0.027|0.029|0.134|0.069|0.028|0.071|0.06|0.439|0.076|0.203|0.03|0.044,1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1753,0.113|0.197|0.025|0.082|0.027|0.193|0.034|0.187|0.969|0.263|0.063|0.03|0.158|0.013|0.091|0.072|0.081|0.036|0.021|0.02|0.055|0.013|0.02|0.116|0.136|0.064|0.048|0.059|0.079|0.139|0.024|0.084|0.029|0.019,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
1754,0.272|0.15|0.024|0.134|0.024|0.166|0.058|0.1|0.076|0.125|0.518|0.026|0.333|0.027|0.093|0.076|0.065|0.061|0.01|0.017|0.312|0.027|0.021|0.039|0.813|0.458|0.035|0.103|0.118|0.329|0.051|0.933|0.034|0.039,1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
1755,0.104|0.17|0.033|0.097|0.06|0.061|0.033|0.104|0.814|0.16|0.131|0.025|0.288|0.308|0.27|0.046|0.067|0.137|0.015|0.012|0.017|0.346|0.081|0.051|0.152|0.045|0.096|0.051|0.19|0.171|0.028|0.111|0.038|0.014,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1756,0.337|0.127|0.032|0.058|0.017|0.187|0.042|0.042|0.042|0.123|0.044|0.014|0.114|0.028|0.128|0.085|0.402|0.06|0.011|0.01|0.337|0.058|0.025|0.077|0.144|0.152|0.019|0.09|0.125|0.342|0.036|0.069|0.104|0.022,0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1757,0.088|0.068|0.022|0.039|0.045|0.303|0.067|0.125|0.033|0.135|0.401|0.093|0.192|0.007|0.097|0.032|0.034|0.018|0.018|0.009|0.01|0.008|0.029|0.025|0.113|0.025|0.049|0.016|0.11|0.076|0.017|0.088|0.014|0.025,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1758,0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1759,0.201|0.26|0.029|0.041|0.509|0.118|0.037|0.092|0.04|0.368|0.315|0.245|0.673|0.015|0.125|0.112|0.043|0.046|0.021|0.79|0.028|0.02|0.022|0.046|0.364|0.068|0.122|0.027|0.067|0.062|0.026|0.493|0.107|0.009,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1760,0.258|0.28|0.111|0.027|0.179|0.097|0.033|0.076|0.275|0.188|0.045|0.047|0.158|0.062|0.613|0.056|0.042|0.848|0.099|0.032|0.112|0.035|0.29|0.091|0.116|0.051|0.042|0.157|0.076|0.215|0.052|0.035|0.025|0.032,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0
1762,0.828|0.633|0.074|0.342|0.038|0.331|0.03|0.062|0.16|0.151|0.047|0.016|0.095|0.019|0.276|0.13|0.211|0.094|0.018|0.017|0.732|0.024|0.035|0.074|0.088|0.037|0.038|0.747|0.096|0.89|0.093|0.111|0.039|0.021,1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1764,0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
1765,0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
1767,0.12|0.185|0.044|0.074|0.03|0.049|0.062|0.089|0.444|0.148|0.032|0.01|0.4|0.588|0.914|0.046|0.054|0.649|0.152|0.021|0.026|0.034|0.055|0.025|0.077|0.036|0.091|0.085|0.086|0.154|0.035|0.058|0.046|0.018,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1768,0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1769,0.972|0.169|0.03|0.105|0.019|0.153|0.12|0.062|0.069|0.137|0.203|0.012|0.212|0.017|0.283|0.248|0.11|0.141|0.021|0.014|0.048|0.027|0.035|0.089|0.123|0.067|0.043|0.061|0.099|0.206|0.044|0.271|0.032|0.044,1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1770,0.24|0.161|0.038|0.026|0.049|0.068|0.063|0.055|0.054|0.246|0.54|0.026|0.396|0.023|0.164|0.026|0.036|0.162|0.044|0.015|0.038|0.019|0.038|0.614|0.127|0.02|0.037|0.04|0.049|0.115|0.03|0.329|0.032|0.037,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1771,0.15|0.12|0.036|0.109|0.059|0.767|0.034|0.055|0.051|0.145|0.048|0.014|0.124|0.018|0.115|0.032|0.048|0.069|0.01|0.009|0.945|0.014|0.023|0.044|0.181|0.029|0.032|0.048|0.072|0.322|0.036|0.105|0.021|0.019,0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1772,0.204|0.184|0.049|0.037|0.034|0.03|0.388|0.111|0.184|0.107|0.049|0.016|0.104|0.033|0.298|0.037|0.039|0.08|0.009|0.014|0.027|0.018|0.63|0.027|0.08|0.031|0.041|0.073|0.107|0.161|0.029|0.035|0.019|0.038,1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0
1773,0.144|0.06|0.039|0.035|0.002|0.554|0.028|0.026|0.021|0.104|0.023|0.049|0.168|0.014|0.036|0.039|0.026|0.022|0.033|0.004|0.034|0.011|0.009|0.047|0.185|0.024|0.032|0.023|0.092|0.076|0.023|0.059|0.005|0.028,1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1774,0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
1776,0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1777,0.189|0.257|0.028|0.118|0.101|0.125|0.044|0.276|0.957|0.215|0.055|0.028|0.219|0.159|0.372|0.118|0.051|0.903|0.019|0.044|0.053|0.036|0.205|0.076|0.144|0.033|0.072|0.074|0.126|0.185|0.032|0.167|0.073|0.018,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
1779,0.459|0.343|0.039|0.257|0.035|0.063|0.025|0.045|0.048|0.127|0.043|0.017|0.16|0.016|0.141|0.052|0.134|0.079|0.008|0.023|0.146|0.032|0.028|0.025|0.763|0.088|0.034|0.992|0.072|0.677|0.047|0.255|0.028|0.017,0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1780,0.167|0.223|0.034|0.091|0.023|0.061|0.032|0.087|0.035|0.128|0.034|0.416|0.108|0.025|0.408|0.056|0.019|0.177|0.049|0.144|0.063|0.012|0.072|0.056|0.116|0.097|0.059|0.042|0.065|0.107|0.071|0.06|0.019|0.04,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1781,0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1782,0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
1783,0.213|0.166|0.037|0.035|0.05|0.051|0.053|0.272|0.079|0.145|0.801|0.02|0.223|0.031|0.225|0.07|0.079|0.132|0.031|0.027|0.057|0.021|0.027|0.38|0.398|0.058|0.042|0.157|0.094|0.137|0.025|0.728|0.039|0.021,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0
1784,0.184|0.197|0.027|0.07|0.197|0.088|0.026|0.589|0.877|0.156|0.077|0.025|0.95|0.048|0.336|0.081|0.061|0.664|0.014|0.106|0.048|0.019|0.027|0.106|0.436|0.046|0.275|0.046|0.123|0.226|0.033|0.312|0.143|0.019,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
1785,0.539|0.113|0.037|0.037|0.106|0.848|0.144|0.258|0.064|0.171|0.995|0.046|0.597|0.042|0.253|0.083|0.067|0.06|0.031|0.025|0.065|0.012|0.047|0.133|0.217|0.081|0.059|0.05|0.092|0.094|0.021|0.294|0.074|0.025,1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
1787,0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1788,0.091|0.154|0.027|0.065|0.146|0.111|0.072|0.116|0.06|0.235|0.543|0.055|0.466|0.019|0.206|0.047|0.067|0.049|0.025|0.021|0.024|0.023|0.027|0.029|0.137|0.04|0.199|0.037|0.07|0.106|0.037|0.131|0.042|0.017,1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1789,0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1791,0.304|0.112|0.053|0.046|0.059|0.04|0.037|0.102|0.065|0.146|0.54|0.03|0.268|0.028|0.306|0.049|0.051|0.086|0.029|0.01|0.052|0.015|0.056|0.076|0.106|0.038|0.028|0.185|0.068|0.165|0.037|0.253|0.033|0.018,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
1792,0.964|0.326|0.021|0.058|0.037|0.037|0.081|0.034|0.1|0.133|0.302|0.015|0.173|0.012|0.146|0.227|0.046|0.199|0.008|0.014|0.04|0.016|0.013|0.032|0.155|0.03|0.031|0.051|0.134|0.281|0.088|0.604|0.029|0.016,1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1793,0.1|0.18|0.046|0.07|0.055|0.109|0.065|0.09|0.143|0.211|0.048|0.022|0.156|0.034|0.157|0.041|0.064|0.053|0.019|0.015|0.046|0.016|0.218|0.045|0.089|0.057|0.048|0.076|0.04|0.141|0.022|0.052|0.012|0.017,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
1794,0.098|0.124|0.03|0.044|0.017|0.076|0.086|0.113|0.177|0.218|0.047|0.032|0.335|0.018|0.134|0.035|0.074|0.053|0.013|0.014|0.04|0.014|0.027|0.073|0.141|0.067|0.102|0.04|0.061|0.178|0.037|0.087|0.021|0.039,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
1795,0.079|0.102|0.056|0.021|0.014|0.06|0.016|0.042|0.022|0.485|0.035|0.126|0.191|0.71|0.425|0.023|0.028|0.056|0.285|0.022|0.027|0.009|0.317|0.014|0.166|0.11|0.243|0.017|0.028|0.079|0.016|0.064|0.04|0.014,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1796,0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5,1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1797,0.234|0.624|0.032|0.227|0.314|0.077|0.06|0.167|0.088|0.198|0.07|0.583|0.425|0.044|0.223|0.113|0.132|0.36|0.032|0.444|0.015|0.083|0.157|0.132|0.171|0.073|0.195|0.026|0.129|0.216|0.026|0.218|0.084|0.016,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1798,0.28|0.283|0.074|0.063|0.068|0.072|0.053|0.099|0.167|0.155|0.083|0.021|0.208|0.062|0.637|0.079|0.064|0.164|0.014|0.023|0.109|0.019|0.046|0.048|0.171|0.036|0.054|0.107|0.139|0.221|0.083|0.384|0.039|0.045,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1799,0.429|0.22|0.023|0.056|0.089|0.403|0.074|0.193|0.647|0.206|0.979|0.025|0.769|0.04|0.149|0.124|0.059|0.078|0.012|0.037|0.045|0.028|0.029|0.095|0.672|0.072|0.04|0.065|0.155|0.243|0.053|0.862|0.095|0.016,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
1801,0.646|0.936|0.028|0.086|0.09|0.061|0.033|0.112|0.118|0.167|0.052|0.017|0.434|0.106|0.334|0.151|0.066|0.486|0.011|0.354|0.037|0.428|0.056|0.036|0.121|0.043|0.047|0.102|0.117|0.428|0.07|0.111|0.098|0.029,1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1804,0.254|0.238|0.025|0.044|0.461|0.061|0.126|0.041|0.125|0.192|0.531|0.042|0.378|0.024|0.28|0.043|0.048|0.095|0.011|0.077|0.044|0.028|0.038|0.043|0.131|0.035|0.07|0.078|0.06|0.128|0.061|0.115|0.043|0.327,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
1805,0.306|0.162|0.031|0.042|0.046|0.126|0.098|0.091|0.188|0.184|0.723|0.023|0.655|0.028|0.205|0.076|0.065|0.291|0.033|0.03|0.046|0.021|0.039|0.697|0.691|0.053|0.036|0.058|0.147|0.146|0.037|0.889|0.048|0.019,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
